comid,gnis_name_shapefile,name,name_source,gnis_id,gnis_name_raw,gnis_class,gnis_state,n_candidates,distance_m,alternatives
24189376,,Crane Creek Reservoir,gnis_inside,372237,Crane Creek Reservoir,Reservoir,Idaho,1,683.7,
120053988,,C J Strike Reservoir,gnis_inside,399812,C J Strike Reservoir,Reservoir,Idaho,1,221.5,
23634782,,Dworshak Reservoir,gnis_inside,397663,Dworshak Reservoir,Reservoir,Idaho,1,212.8,
23473458,Rock Lake,Rock Lake,shapefile,1507857,Rock Lake,Lake,Washington,1,225.4,
23491403,,Alturas Lake,gnis_inside,376583,Alturas Lake,Lake,Idaho,1,481.1,
23655210,,McKay Reservoir,gnis_inside,1132097,McKay Reservoir,Reservoir,Oregon,1,267.7,
23703727,,Lake Billy Chinook,gnis_inside,1138120,Lake Billy Chinook,Reservoir,Oregon,1,245.5,
23704095,,Crane Prairie Reservoir,gnis_inside,1140386,Crane Prairie Reservoir,Reservoir,Oregon,1,813.6,
23704143,,Wickiup Reservoir,gnis_inside,1161711,Wickiup Reservoir,Reservoir,Oregon,1,1964.5,
23704173,,Davis Lake,gnis_inside,1140666,Davis Lake,Lake,Oregon,1,1415.7,
23704191,,Odell Lake,gnis_inside,1147159,Odell Lake,Lake,Oregon,1,818.1,
23707624,,East Lake,gnis_inside,1141624,East Lake,Lake,Oregon,1,880.7,
23707632,,Paulina Lake,gnis_inside,1147502,Paulina Lake,Lake,Oregon,1,823.0,
23707652,,Crescent Lake,gnis_inside,1158186,Crescent Lake,Lake,Oregon,1,1359.8,
23707664,,Summit Lake,gnis_inside,1150624,Summit Lake,Lake,Oregon,1,183.4,
23655136,,Cold Springs Reservoir,gnis_inside,1119125,Cold Springs Reservoir,Reservoir,Oregon,1,761.8,
947070203,Lake Wallula,Lake Wallula,shapefile,,,,,0,,
947070204,Lake Umatilla,Lake Umatilla,shapefile,,,,,0,,
23740507,Vancouver Lake,Vancouver Lake,shapefile,1509209,Vancouver Lake,Lake,Washington,1,1284.6,
24245701,,Swift Reservoir,gnis_inside,1526865,Swift Reservoir,Reservoir,Washington,1,501.6,
24245713,,Yale Lake,gnis_inside,1528347,Yale Lake,Reservoir,Washington,1,110.5,
24245783,Thomas Lake,Thomas Lake,shapefile,1523015,Lake Merwin,Reservoir,Washington,1,526.1,
24252336,Riffe Lake,Riffe Lake,shapefile,1528606,Riffe Lake,Reservoir,Washington,1,870.3,
24252436,Silver Lake,Silver Lake,shapefile,1508347,Silver Lake,Lake,Washington,1,543.9,
24252444,Spirit Lake,Spirit Lake,shapefile,1526377,Spirit Lake,Lake,Washington,1,187.0,
23761332,,Dorena Lake,gnis_inside,1120032,Dorena Lake,Reservoir,Oregon,1,378.7,
23761342,,Cottage Grove Lake,gnis_inside,1158179,Cottage Grove Lake,Reservoir,Oregon,1,460.6,
23769069,,Fern Ridge Lake,gnis_inside,1120678,Fern Ridge Lake,Reservoir,Oregon,1,911.2,
23788981,,Foster Lake,gnis_inside,1158892,Foster Lake,Reservoir,Oregon,1,330.4,
23807386,,Henry Hagg Lake,gnis_inside,1158095,Henry Hagg Lake,Reservoir,Oregon,1,421.7,
23756364,,Hills Creek Lake,gnis_inside,1158881,Hills Creek Lake,Reservoir,Oregon,1,149.4,
23756162,,Fall Creek Lake,gnis_inside,1158871,Fall Creek Lake,Reservoir,Oregon,1,82.2,
23756168,,Dexter Reservoir,gnis_inside,1119918,Dexter Reservoir,Reservoir,Oregon,1,200.3,
23756298,,Waldo Lake,gnis_inside,1151818,Waldo Lake,Lake,Oregon,1,1250.8,
23812618,,Timothy Lake,gnis_inside,1151253,Timothy Lake,Reservoir,Oregon,1,748.1,
23783629,,Detroit Lake,gnis_inside,1639301,Detroit Lake,Reservoir,Oregon,1,375.3,
23816352,,Sturgeon Lake,gnis_inside,1127681,Sturgeon Lake,Lake,Oregon,6,479.6,Steelman Lake; Aarons Lake; Mud Lake
23927716,,Lost Creek Lake,gnis_inside,1158890,Lost Creek Lake,Reservoir,Oregon,1,582.4,
23842132,Ozette Lake,Ozette Lake,shapefile,1531490,Ozette Lake,Lake,Washington,1,1298.5,
23848103,"Quinault, Lake","Quinault, Lake",shapefile,1531495,Lake Quinault,Lake,Washington,1,1066.2,
23893677,,Siltcoos Lake,gnis_inside,1158483,Siltcoos Lake,Lake,Oregon,1,539.4,
23898298,,Diamond Lake,gnis_inside,1140999,Diamond Lake,Lake,Oregon,1,1158.3,
24536610,,Lake Whatcom,gnis_inside,1531537,Lake Whatcom,Lake,Washington,1,726.3,
24536646,,Lake Samish,gnis_inside,1513949,Lake Samish,Lake,Washington,1,352.9,
24002191,"Crescent, Lake","Crescent, Lake",shapefile,1518325,Lake Crescent,Lake,Washington,1,786.4,
24260289,Ross Lake,Ross Lake,shapefile,1525222,Ross Lake,Reservoir,Washington,1,289.8,
24284232,,Alder Lake,gnis_inside,1515791,Alder Lake,Reservoir,Washington,1,440.3,
24539574,"Washington, Lake","Washington, Lake",shapefile,1531534,Lake Washington,Lake,Washington,1,261.1,
24260671,Baker Lake,Baker Lake,shapefile,1516055,Baker Lake,Reservoir,Washington,1,686.3,
23966965,Spada Lake,Spada Lake,shapefile,1529336,Spada Lake,Reservoir,Washington,1,83.8,
24286248,Lake Cushman,Lake Cushman,shapefile,1518432,Lake Cushman,Reservoir,Washington,1,770.6,
24539662,"Sammamish, Lake","Sammamish, Lake",shapefile,1531115,Lake Sammamish,Lake,Washington,1,522.3,
23994287,,American Lake,gnis_inside,1503014,American Lake,Lake,Washington,1,28.1,
120054019,,Crump Lake,gnis_inside,1119601,Crump Lake,Lake,Oregon,1,518.0,
24052303,,Hart Lake,gnis_inside,1121637,Hart Lake,Reservoir,Oregon,1,388.4,
24005573,,,none,,,,,0,,
24005581,,Malheur Lake,gnis_near,1123710,Malheur Lake,Lake,Oregon,1,100.4,
24005647,,,none,,,,,0,,
24051813,,Swamp Lake,gnis_inside,1127802,Swamp Lake,Lake,Oregon,1,722.5,
24032426,,Summer Lake,gnis_inside,1150595,Summer Lake,Lake,Oregon,1,3015.5,
24040174,,Lake Abert,gnis_inside,1116755,Lake Abert,Lake,Oregon,1,3213.6,
17899085,Sanchez Reservoir,Sanchez Reservoir,shapefile,193119,Sanchez Reservoir,Reservoir,Colorado,1,403.8,
17724998,Elephant Butte Reservoir,Elephant Butte Reservoir,shapefile,888840,Elephant Butte Reservoir,Reservoir,New Mexico,1,509.5,
17843270,El Vado Reservoir,El Vado Reservoir,shapefile,906103,El Vado Reservoir,Reservoir,New Mexico,1,79.6,
17843236,Heron Reservoir,Heron Reservoir,shapefile,923891,Heron Reservoir,Reservoir,New Mexico,1,810.1,
17833136,Cochiti Lake,Cochiti Lake,shapefile,918158,Cochiti Lake,Reservoir,New Mexico,1,79.8,
3222367,Caballo Reservoir,Caballo Reservoir,shapefile,887043,Caballo Reservoir,Reservoir,New Mexico,1,60.7,
120052275,Amistad Reservoir,Amistad Reservoir,shapefile,,,,,0,,
120052274,Amistad Reservoir,Amistad Reservoir,shapefile,1377189,Walk Lake,Lake,Texas,1,154.1,
20814160,,Storrie Lake,gnis_inside,911442,Storrie Lake,Reservoir,New Mexico,1,753.1,
20818104,,Lake Sumner,gnis_inside,900275,Lake Sumner,Reservoir,New Mexico,1,320.7,
20756596,Balmorhea Lake,Balmorhea Lake,shapefile,1351475,Balmorhea Lake,Reservoir,Texas,1,384.8,
3210503,Red Bluff Reservoir,Red Bluff Reservoir,shapefile,1366124,Red Bluff Reservoir,Reservoir,Texas,1,524.7,
3213047,Imperial Reservoir,Imperial Reservoir,shapefile,1359900,Imperial Reservoir,Reservoir,Texas,1,389.8,
120051895,Paz Ramirez Lake,Paz Ramirez Lake,shapefile,1854285,International Falcon Lake,Reservoir,Texas,1,16.9,
10467373,,Lake Drummond,gnis_inside,1478508,Lake Drummond,Lake,Virginia,1,1720.4,
120052343,Roanoke Rapids Lake,Roanoke Rapids Lake,shapefile,985605,Lake Gaston,Reservoir,North Carolina,1,88.2,
120053465,Smith Mountain Lake,Smith Mountain Lake,shapefile,1502131,Smith Mountain Lake,Reservoir,Virginia,1,13.2,
10482573,Phelps Lake,Phelps Lake,shapefile,992118,Phelps Lake,Lake,North Carolina,1,3030.5,
10482587,New Lake,New Lake,shapefile,,,,,0,,
120053587,Roanoke Rapids Lake,Roanoke Rapids Lake,shapefile,993420,Roanoke Rapids Lake,Reservoir,North Carolina,1,127.7,
167496465,,John H. Kerr Reservoir,gnis_near,1501629,John H. Kerr Reservoir,Reservoir,Virginia,1,43.2,
10960658,Catfish Lake,Catfish Lake,shapefile,1010099,Catfish Lake,Lake,North Carolina,1,647.4,
1966751,Pungo Lake,Pungo Lake,shapefile,992909,Pungo Lake,Lake,North Carolina,1,1254.2,
10977481,Little Lake,Little Lake,shapefile,1012983,Little Lake,Lake,North Carolina,1,651.0,
10960672,Great Lake,Great Lake,shapefile,1011689,Great Lake,Lake,North Carolina,1,1085.0,
166755033,Lake Mattamuskeet,Lake Mattamuskeet,shapefile,989469,Lake Mattamuskeet,Lake,North Carolina,1,3749.7,
166755034,,,none,,,,,0,,
166755049,Long Lake,Long Lake,shapefile,1013161,Long Lake,Lake,North Carolina,1,984.4,
166737717,,Brinkley Lake,gnis_inside,1000009,Brinkley Lake,Reservoir,North Carolina,2,776.4,Wakefield Pond Number One
8842671,,Shearon Harris Reservoir,gnis_inside,1024879,Shearon Harris Reservoir,Lake,North Carolina,1,156.8,
8813673,,Bay Tree Lake,gnis_inside,981534,Bay Tree Lake,Lake,North Carolina,1,953.1,
8830400,Little Singletary Lake,Little Singletary Lake,shapefile,988775,Little Singletary Lake,Lake,North Carolina,1,626.1,
8813789,,Singletary Lake,gnis_inside,994864,Singletary Lake,Reservoir,North Carolina,1,550.1,
8830560,,White Lake,gnis_inside,997140,White Lake,Lake,North Carolina,1,933.8,
166755060,,B. Everett Jordan Lake,gnis_inside,980401,B. Everett Jordan Lake,Reservoir,North Carolina,2,623.8,Seaforth Lake
9211452,Lake Tillery,Lake Tillery,shapefile,1024351,Lake Tillery,Reservoir,North Carolina,1,113.4,
9210308,,,none,,,,,0,,
9062944,"Waccamaw, Lake","Waccamaw, Lake",shapefile,996653,Lake Waccamaw,Lake,North Carolina,1,2508.0,
166737840,,Badin Lake,gnis_inside,1008843,Badin Lake,Reservoir,North Carolina,3,193.4,Tuckertown Reservoir; High Rock Lake
9737130,,Wateree Lake,gnis_inside,1227425,Wateree Lake,Reservoir,South Carolina,1,171.5,
9706820,Monticello Reservoir,Monticello Reservoir,shapefile,1230561,Monticello Reservoir,Reservoir,South Carolina,1,558.1,
9736024,,Fishing Creek Reservoir,gnis_inside,1247757,Fishing Creek Reservoir,Reservoir,South Carolina,5,296.5,Great Falls-Dearborn Reservoir; Cedar Creek Reservoir; Cedar Creek Reservoir
9869110,Lake Murray,Lake Murray,shapefile,1224900,Lake Murray,Reservoir,South Carolina,1,128.9,
166756415,Lake Norman,Lake Norman,shapefile,999363,Lake Lookout,Reservoir,North Carolina,3,257.0,Lookout Shoals Lake; Lake Norman
166756493,,Lake Greenwood,gnis_inside,1237668,Lake Greenwood,Reservoir,South Carolina,2,66.1,Lake Greenwood
166756746,Lib Pines Lake,Lib Pines Lake,shapefile,1224315,Lake Marion,Lake,South Carolina,2,1932.2,Polly Cantey Pond
166756781,Lake Moultrie,Lake Moultrie,shapefile,1230046,Lake Moultrie,Reservoir,South Carolina,1,4840.8,
120053586,,,none,,,,,0,,
12038373,,,none,,,,,0,,
120053566,Lake Jocassee,Lake Jocassee,shapefile,1230532,Lake Jocassee,Reservoir,South Carolina,1,200.3,
166759840,,,none,,,,,0,,
166759841,,Hartwell Lake,gnis_inside,356215,Hartwell Lake,Reservoir,Georgia,2,83.1,Yonah Lake
167484062,,J. Strom Thurmond Reservoir,gnis_inside,335836,J. Strom Thurmond Reservoir,Reservoir,Georgia,1,65.3,
167484077,,Francis Lake,gnis_near,340085,Francis Lake,Reservoir,Georgia,1,29.9,
11748535,,Lake Keowee,gnis_inside,1238598,Lake Keowee,Reservoir,South Carolina,4,340.7,Mahaffey Lake; Seneca Reservoir; Webb Lake
6339936,,Lake Tobesofkee,gnis_inside,336170,Lake Tobesofkee,Reservoir,Georgia,1,100.7,
16661857,Georges Lake,Georges Lake,shapefile,283032,Georges Lake,Lake,Florida,1,761.1,
16642706,"Lowery, Lake","Lowery, Lake",shapefile,286180,Lake Lowery,Lake,Florida,1,672.6,
16636112,,Lake Griffin,gnis_inside,305765,Lake Griffin,Lake,Florida,1,745.0,
16632718,"Minneola, Lake","Minneola, Lake",shapefile,294087,Lake Minneola,Lake,Florida,1,1109.4,
10996843,"Ashby, Lake","Ashby, Lake",shapefile,277968,Lake Ashby,Lake,Florida,1,662.9,
16636168,,Lake Harris,gnis_inside,294031,Lake Harris,Lake,Florida,2,2372.1,Little Lake Harris
10993179,"Jesup, Lake","Jesup, Lake",shapefile,295793,Lake Jesup,Lake,Florida,1,44.3,
166757602,Crescent Lake,Crescent Lake,shapefile,281036,Crescent Lake,Lake,Florida,2,1037.7,Dead Lake
166757574,Right Arm Lochloosa Lake,Right Arm Lochloosa Lake,shapefile,294060,Lochloosa Lake,Lake,Florida,3,1857.0,Little Lochloosa Lake; Right Arm Lochloosa Lake
166757578,,Lake Weir,gnis_inside,306567,Lake Weir,Lake,Florida,2,1515.4,Little Lake Weir
166757576,Lake Ocklawaha,Lake Ocklawaha,shapefile,,,,,0,,
166757600,,Lowry Lake,gnis_inside,308453,Lowry Lake,Lake,Florida,1,974.3,
166757573,Orange Lake,Orange Lake,shapefile,288216,Orange Lake,Lake,Florida,1,476.2,
166757596,Swan Lake,Swan Lake,shapefile,291925,Swan Lake,Lake,Florida,1,647.2,
10998421,Lake Washington,Lake Washington,shapefile,292914,Lake Washington,Lake,Florida,1,817.7,
10996865,"Monroe, Lake","Monroe, Lake",shapefile,287074,Lake Monroe,Lake,Florida,1,2485.8,
10988693,,Little Lake Kerr,gnis_inside,305964,Little Lake Kerr,Lake,Florida,1,300.1,
10988775,"George, Lake","George, Lake",shapefile,305722,Lake George,Lake,Florida,1,4492.1,
16631538,"Ola, Lake","Ola, Lake",shapefile,288075,Lake Ola,Lake,Florida,1,442.2,
10988999,,Lake Woodruff,gnis_inside,306612,Lake Woodruff,Lake,Florida,6,1350.6,Gator Lake; Lake Dexter; Spring Garden Lake
10990355,Loughman Lake,Loughman Lake,shapefile,294062,Loughman Lake,Lake,Florida,1,70.2,
120052387,"Beresford, Lake","Beresford, Lake",shapefile,278501,Lake Beresford,Lake,Florida,1,415.8,
10991931,"Norris, Lake","Norris, Lake",shapefile,306117,Lake Norris,Lake,Florida,1,518.9,
16630838,"Yale, Lake","Yale, Lake",shapefile,306620,Lake Yale,Lake,Florida,1,972.2,
10992413,Konomac Lake,Konomac Lake,shapefile,285176,Konomac Lake,Lake,Florida,1,501.4,
16631062,"Eustis, Lake","Eustis, Lake",shapefile,282276,Lake Eustis,Lake,Florida,1,2108.8,
16636326,,Lake Minnehaha,gnis_inside,286961,Lake Minnehaha,Lake,Florida,2,846.4,Lake Susan
10998129,,Lake Poinsett,gnis_inside,289112,Lake Poinsett,Lake,Florida,2,1059.1,Lake Florence
10998171,,Taylor Creek Reservoir,gnis_near,2437414,Taylor Creek Reservoir,Lake,Florida,1,5.9,
10998263,Lake Winder,Lake Winder,shapefile,293400,Lake Winder,Lake,Florida,1,739.4,
11010401,Blue Cypress Lake,Blue Cypress Lake,shapefile,307443,Blue Cypress Lake,Lake,Florida,1,1940.8,
120053158,"Dorr, Lake","Dorr, Lake",shapefile,305590,Lake Dorr,Lake,Florida,1,1011.3,
16632942,Johns Lake,Johns Lake,shapefile,284856,Johns Lake,Lake,Florida,1,131.8,
16628898,Mud Lake,Mud Lake,shapefile,306084,Mud Lake,Lake,Florida,1,660.9,
16629010,,Lake Bryant,gnis_inside,305389,Lake Bryant,Lake,Florida,2,511.4,North Lake
16667851,"Dias, Lake","Dias, Lake",shapefile,281551,Lake Dias,Lake,Florida,1,450.7,
16666733,"Disston, Lake","Disston, Lake",shapefile,281592,Lake Disston,Lake,Florida,1,1122.3,
16631376,,Lake Carlton,gnis_inside,280047,Lake Carlton,Lake,Florida,3,622.6,Lake Beauclair; Lake Dora
16632086,"Apopka, Lake","Apopka, Lake",shapefile,,,,,0,,
10996929,,Lake Harney,gnis_inside,283749,Lake Harney,Lake,Florida,1,1350.3,
120052399,"Louisa, Lake","Louisa, Lake",shapefile,286136,Lake Louisa,Lake,Florida,1,1755.8,
21480832,"Lotela, Lake","Lotela, Lake",shapefile,286124,Lake Lotela,Lake,Florida,1,715.6,
21473308,"Sheen, Lake","Sheen, Lake",shapefile,290953,Lake Sheen,Lake,Florida,1,680.1,
21477442,"Tohopekaliga, Lake","Tohopekaliga, Lake",shapefile,292327,Lake Tohopekaliga,Lake,Florida,1,421.4,
21477494,,Lake Conlin,gnis_inside,280713,Lake Conlin,Lake,Florida,1,703.1,
21489802,"June in Winter, Lake","June in Winter, Lake",shapefile,284976,Lake June in Winter,Lake,Florida,1,910.7,
21489832,"Huntley, Lake","Huntley, Lake",shapefile,284412,Lake Huntley,Lake,Florida,1,413.1,
21489874,"Placid, Lake","Placid, Lake",shapefile,289014,Lake Placid,Lake,Florida,1,1190.9,
21484390,Crooked Lake,Crooked Lake,shapefile,293976,Crooked Lake,Lake,Florida,2,418.1,Little Crooked Lake
21480452,"Livingston, Lake","Livingston, Lake",shapefile,285891,Lake Livingston,Lake,Florida,1,603.9,
84918,,,none,,,,,0,,
91346,"Ingraham, Lake","Ingraham, Lake",shapefile,284548,Lake Ingraham,Lake,Florida,1,524.7,
89704,,,none,,,,,0,,
21475652,Cypress Lake,Cypress Lake,shapefile,281219,Cypress Lake,Lake,Florida,1,1682.5,
166757639,Buck Lake,Buck Lake,shapefile,287760,Lake Nona,Lake,Florida,3,679.9,Red Lake; Buck Lake
166757631,,Lake Butler,gnis_inside,279743,Lake Butler,Lake,Florida,1,924.3,
166757656,,Lake Okeechobee,gnis_inside,307550,Lake Okeechobee,Lake,Florida,1,17220.5,
166757640,Lake Hatchineha,Lake Hatchineha,shapefile,294032,Lake Hatchineha,Lake,Florida,1,583.3,
166757642,,Lake Jackson,gnis_inside,284682,Lake Jackson,Lake,Florida,1,1625.0,
166757632,Lake Down,Lake Down,shapefile,281739,Lake Down,Lake,Florida,1,219.4,
55604,"Mangonia, Lake","Mangonia, Lake",shapefile,286376,Lake Mangonia,Lake,Florida,1,169.5,
21474500,"Lizzie, Lake","Lizzie, Lake",shapefile,285895,Lake Lizzie,Lake,Florida,1,686.3,
21474650,Alligator Lake,Alligator Lake,shapefile,,,,,0,,
21475262,"Gentry, Lake","Gentry, Lake",shapefile,283023,Lake Gentry,Lake,Florida,1,1100.0,
21475362,"Russell, Lake","Russell, Lake",shapefile,290080,Lake Russell,Lake,Florida,1,810.5,
21473030,"Conway, Lake","Conway, Lake",shapefile,280728,Lake Conway,Lake,Florida,1,300.3,
21473632,"Hart, Lake","Hart, Lake",shapefile,283786,Lake Hart,Lake,Florida,1,1145.0,
120052768,,Lake Pierce,gnis_inside,288797,Lake Pierce,Lake,Florida,1,1080.4,
21479670,"Rosalie, Lake","Rosalie, Lake",shapefile,289953,Lake Rosalie,Lake,Florida,1,1718.5,
21483808,"Marian, Lake","Marian, Lake",shapefile,286420,Lake Marian,Lake,Florida,1,993.3,
21483830,"Weohyakapka, Lake","Weohyakapka, Lake",shapefile,294192,Lake Weohyakapka,Lake,Florida,1,2440.1,
21491302,"Istokpoga, Lake","Istokpoga, Lake",shapefile,284635,Lake Istokpoga,Lake,Florida,1,1290.9,
21475612,"Marion, Lake","Marion, Lake",shapefile,286432,Lake Marion,Lake,Florida,1,352.4,
21483822,"Kissimmee, Lake","Kissimmee, Lake",shapefile,295796,Lake Kissimmee,Lake,Florida,1,1135.4,
21480390,"Arbuckle, Lake","Arbuckle, Lake",shapefile,277931,Lake Arbuckle,Lake,Florida,1,944.5,
16769912,,,none,,,,,0,,
86672,West Lake,West Lake,shapefile,293082,West Lake,Lake,Florida,1,816.5,
86678,Cuthbert Lake,Cuthbert Lake,shapefile,281182,Cuthbert Lake,Lake,Florida,1,631.0,
86706,Seven Palm Lake,Seven Palm Lake,shapefile,290866,Seven Palm Lake,Lake,Florida,1,237.5,
86782,Bear Lake,Bear Lake,shapefile,278333,Bear Lake,Lake,Florida,1,523.2,
16757722,"Trafford, Lake","Trafford, Lake",shapefile,292393,Lake Trafford,Lake,Florida,1,1018.7,
21473686,"Mary Jane, Lake","Mary Jane, Lake",shapefile,286482,Lake Mary Jane,Lake,Florida,1,618.2,
21480204,"Leonore, Lake","Leonore, Lake",shapefile,285465,Lake Leonore,Lake,Florida,1,565.3,
21480294,"Clinch, Lake","Clinch, Lake",shapefile,294405,Lake Clinch,Lake,Florida,1,986.2,
21489752,"Francis, Lake","Francis, Lake",shapefile,282784,Lake Francis,Lake,Florida,1,666.0,
21477508,,Buck Lake,gnis_inside,279574,Buck Lake,Lake,Florida,2,643.1,Cat Lake
86758,,Monroe Lake,gnis_inside,287071,Monroe Lake,Lake,Florida,2,454.5,Middle Lake
21480292,,Reedy Lake,gnis_inside,307559,Reedy Lake,Lake,Florida,1,907.9,
21477420,,East Lake Tohopekaliga,gnis_inside,2082902,East Lake Tohopekaliga,Lake,Florida,1,3284.8,
21473054,,Lake Tibet,gnis_inside,292259,Lake Tibet,Lake,Florida,2,386.6,Lake Chase
21474332,"Center, Lake","Center, Lake",shapefile,280245,Lake Center,Lake,Florida,1,634.4,
21475068,Brick Lake,Brick Lake,shapefile,279374,Brick Lake,Lake,Florida,1,543.2,
21483782,Tiger Lake,Tiger Lake,shapefile,295814,Tiger Lake,Lake,Florida,1,916.2,
21473290,Big Sand Lake,Big Sand Lake,shapefile,,,,,0,,
21489652,"Josephine, Lake","Josephine, Lake",shapefile,284942,Lake Josephine,Lake,Florida,1,179.7,
16835656,Lake Myakka,Lake Myakka,shapefile,287499,Lake Myakka,Reservoir,Florida,1,554.5,
16793707,"Parker, Lake","Parker, Lake",shapefile,288524,Lake Parker,Lake,Florida,1,1034.8,
16793717,"Ariana, Lake","Ariana, Lake",shapefile,277946,Lake Ariana,Lake,Florida,1,1064.9,
16905639,"Thonotosassa, Lake","Thonotosassa, Lake",shapefile,294174,Lake Thonotosassa,Lake,Florida,1,452.4,
16952608,"Juliana, Lake","Juliana, Lake",shapefile,284964,Lake Juliana,Lake,Florida,1,544.0,
16793567,"Arietta, Lake","Arietta, Lake",shapefile,277947,Lake Arietta,Lake,Florida,1,905.8,
16793577,"Alfred, Lake","Alfred, Lake",shapefile,277744,Lake Alfred,Lake,Florida,1,678.6,
16793645,"Haines, Lake","Haines, Lake",shapefile,283592,Lake Haines,Lake,Florida,1,500.4,
16793651,"Henry, Lake","Henry, Lake",shapefile,283918,Lake Henry,Lake,Florida,1,590.3,
16802699,"Garfield, Lake","Garfield, Lake",shapefile,282940,Lake Garfield,Lake,Florida,1,563.4,
16883070,,,none,,,,,0,,
16793819,"Hamilton, Lake","Hamilton, Lake",shapefile,283642,Lake Hamilton,Lake,Florida,1,320.5,
16946112,"Deaton, Lake","Deaton, Lake",shapefile,281407,Lake Deaton,Lake,Florida,1,597.5,
21475236,,Lake Mattie,gnis_inside,286526,Lake Mattie,Lake,Florida,1,321.4,
16952822,"Van, Lake","Van, Lake",shapefile,292733,Lake Van,Lake,Florida,1,403.6,
16794057,"Howard, Lake","Howard, Lake",shapefile,284352,Lake Howard,Lake,Florida,1,636.8,
16835838,Lower Myakka Lake,Lower Myakka Lake,shapefile,286172,Lower Myakka Lake,Lake,Florida,2,473.0,Deep Hole
16793769,"Rochelle, Lake","Rochelle, Lake",shapefile,289806,Lake Rochelle,Lake,Florida,1,574.2,
16949596,"Panasoffkee, Lake","Panasoffkee, Lake",shapefile,294114,Lake Panasoffkee,Lake,Florida,1,771.2,
16798595,"Hancock, Lake","Hancock, Lake",shapefile,283683,Lake Hancock,Lake,Florida,1,1875.0,
16798691,"Eloise, Lake","Eloise, Lake",shapefile,282184,Lake Eloise,Lake,Florida,1,977.6,
16798811,"McLeod, Lake","McLeod, Lake",shapefile,286641,Lake McLeod,Lake,Florida,1,565.4,
16875752,Lake Manatee,Lake Manatee,shapefile,,,,,0,,
16915600,"Tarpon, Lake","Tarpon, Lake",shapefile,292049,Lake Tarpon,Lake,Florida,1,36.1,
16798773,"Winterset, Lake","Winterset, Lake",shapefile,293430,Lake Winterset,Lake,Florida,1,614.6,
16799991,"Buffum, Lake","Buffum, Lake",shapefile,279626,Lake Buffum,Lake,Florida,1,639.5,
166758437,,Eagle Lake,gnis_inside,281921,Eagle Lake,Lake,Florida,1,436.9,
2066026,,Cherry Lake,gnis_inside,280363,Cherry Lake,Lake,Florida,1,702.7,
2015896,Ocean Pond,Ocean Pond,shapefile,319881,Ocean Pond,Lake,Georgia,1,483.5,
2161664,,Santa Fe Lake,gnis_inside,290657,Santa Fe Lake,Lake,Florida,5,1649.3,Little Santa Fe Lake; Black Lake; Bonnet Lake
166758657,,Lake Miccosukee,gnis_inside,286773,Lake Miccosukee,Reservoir,Florida,2,1060.4,Little Lake
10363726,J T Budd Pond,J T Budd Pond,shapefile,306480,Lake Talquin,Reservoir,Florida,1,546.5,
6495106,,Lake Sidney Lanier,gnis_near,322971,Lake Sidney Lanier,Reservoir,Georgia,1,113.9,
10361596,,Lake Seminole,gnis_inside,294149,Lake Seminole,Reservoir,Georgia,3,176.0,Silver Lake; Silver Lake
2043487,Woodmen Youth Camp Lake,Woodmen Youth Camp Lake,shapefile,,,,,0,,
2298144,"Wimico, Lake","Wimico, Lake",shapefile,293394,Lake Wimico,Lake,Florida,2,605.4,Indian Bayou
2045165,Lake Sidney Lanier,Lake Sidney Lanier,shapefile,,,,,0,,
166758723,Walter F George Reservoir,Walter F George Reservoir,shapefile,324814,Walter F George Reservoir,Reservoir,Alabama,1,1165.1,
166758792,,Barren Lake,gnis_inside,310824,Barren Lake,Lake,Georgia,3,202.5,Lake Sawdust; Gum Pond
10853947,Shelby Lakes,Shelby Lakes,shapefile,153402,Shelby Lakes,Lake,Alabama,1,516.1,
2176781,Compass Lake,Compass Lake,shapefile,280687,Compass Lake,Lake,Florida,1,460.0,
2186547,Lake Tholocco,Lake Tholocco,shapefile,127856,Lake Tholocco,Reservoir,Alabama,1,187.8,
2241295,Pate Lake,Pate Lake,shapefile,277649,Pate Lake,Lake,Florida,1,638.3,
2243757,Big Blue Lake,Big Blue Lake,shapefile,297384,Big Blue Lake,Lake,Florida,2,553.8,Big Blue Lake
2377351,Gantt Lake,Gantt Lake,shapefile,118813,Gantt Lake,Reservoir,Alabama,1,391.1,
15820095,,,none,,,,,0,,
15822839,,Weiss Lake,gnis_inside,128714,Weiss Lake,Reservoir,Alabama,1,631.4,
22273836,,,none,,,,,0,,
166759070,,Martin Lake,gnis_near,122333,Martin Lake,Reservoir,Alabama,1,54.9,
18225729,Lake Tuscaloosa,Lake Tuscaloosa,shapefile,128210,Lake Tuscaloosa,Reservoir,Alabama,1,26.3,
18690687,Bay Springs Lake,Bay Springs Lake,shapefile,689863,Bay Springs Lake,Reservoir,Mississippi,1,452.0,
18521039,,,none,,,,,0,,
166759211,Lewis Smith Lake,Lewis Smith Lake,shapefile,159929,Lewis Smith Lake,Reservoir,Alabama,1,119.1,
18122260,Marsh Lake,Marsh Lake,shapefile,673159,Marsh Lake,Lake,Mississippi,1,510.9,
18093161,Big Creek Lake,Big Creek Lake,shapefile,114272,Big Creek Lake,Reservoir,Alabama,1,53.2,
166759324,,Okatibbee Lake,gnis_inside,684025,Okatibbee Lake,Reservoir,Mississippi,1,607.6,
