comid,gnis_name_shapefile,name,name_source,gnis_id,gnis_name_raw,gnis_class,gnis_state,n_candidates,distance_m,alternatives
746373,Perry Lake,Perry Lake,shapefile,478491,Perry Lake,Reservoir,Kansas,1,2621.4,
3730511,Clinton Lake,Clinton Lake,shapefile,479837,Clinton Lake,Reservoir,Kansas,1,3848.8,
2277833,Tuttle Creek Lake,Tuttle Creek Lake,shapefile,,,,,0,,
18880944,Tuttle Creek Lake,Tuttle Creek Lake,shapefile,472898,Tuttle Creek Lake,Reservoir,Kansas,1,4425.8,
120053324,Rathbun Lake,Rathbun Lake,shapefile,460534,Rathbun Lake,Reservoir,Iowa,1,6164.3,
5967404,Silver Lake Pool,Silver Lake Pool,shapefile,726453,Silver Lake,Reservoir,Missouri,1,460.7,
4460822,Long Branch Lake,Long Branch Lake,shapefile,721533,Long Branch Lake,Reservoir,Missouri,1,1156.6,
2995458,La Cygnes Lake,La Cygnes Lake,shapefile,477643,La Cygne Lake,Reservoir,Kansas,1,941.4,
7387259,Pomme de Terre Lake,Pomme de Terre Lake,shapefile,724726,Pomme de Terre Lake,Reservoir,Missouri,1,4308.7,
10114004,Pomona Lake,Pomona Lake,shapefile,479312,Pomona Lake,Reservoir,Kansas,1,1854.6,
2992128,,Hillsdale Lake,gnis_inside,485186,Hillsdale Lake,Reservoir,Kansas,1,2733.5,
167267899,,Stockton Lake,gnis_inside,758345,Stockton Lake,Reservoir,Missouri,1,14623.7,
167267897,,"of the Ozarks, Lake",gnis_inside,729600,Lake of the Ozarks,Reservoir,Missouri,5,912.1,Goose Lake (historical); Benson Lake; Osceola Lake (historical)
167267891,Melvern Lake,Melvern Lake,shapefile,479604,Melvern Lake,Reservoir,Kansas,1,4186.6,
9304918,Duck Lake,Duck Lake,shapefile,770878,Duck Lake,Lake,Montana,1,323.7,
9304958,Lower Saint Mary Lake,Lower Saint Mary Lake,shapefile,773739,Lower Saint Mary Lake,Lake,Montana,1,992.8,
9305060,,Saint Mary Lake,gnis_inside,776122,Saint Mary Lake,Lake,Montana,1,1960.2,
12654491,,Upper Waterton Lake,gnis_inside,778140,Upper Waterton Lake,Lake,Montana,1,192.7,
4171142,Upper Red Rock Lake,Upper Red Rock Lake,shapefile,792646,Upper Red Rock Lake,Lake,Montana,1,566.9,
4167440,Clark Canyon Reservoir,Clark Canyon Reservoir,shapefile,769893,Clark Canyon Reservoir,Reservoir,Montana,1,209.2,
3056866,Hebgen Lake,Hebgen Lake,shapefile,784702,Hebgen Lake,Reservoir,Montana,1,3375.4,
3053788,Ennis Lake,Ennis Lake,shapefile,771231,Ennis Lake,Lake,Montana,1,130.1,
12642095,Lake Elwell,Lake Elwell,shapefile,777636,Lake Elwell,Reservoir,Montana,1,1571.8,
3022158,Upper Holter Lake,Upper Holter Lake,shapefile,801640,Upper Holter Lake,Lake,Montana,1,693.4,
3022162,Hauser Lake,Hauser Lake,shapefile,800914,Hauser Lake,Reservoir,Montana,1,3067.3,
12537688,Four Horns Lake,Four Horns Lake,shapefile,796249,Four Horns Lake,Reservoir,Montana,1,161.7,
12394516,Pishkun Reservoir,Pishkun Reservoir,shapefile,788960,Pishkun Reservoir,Reservoir,Montana,1,530.1,
12394530,Freezeout Lake,Freezeout Lake,shapefile,771624,Freezeout Lake,Lake,Montana,1,508.5,
12394688,Willow Creek Reservoir,Willow Creek Reservoir,shapefile,801708,Willow Creek Reservoir,Reservoir,Montana,1,375.7,
3022168,Lake Helena,Lake Helena,shapefile,800925,Lake Helena,Reservoir,Montana,1,256.9,
167204871,Canyon Ferry Lake,Canyon Ferry Lake,shapefile,800551,Canyon Ferry Lake,Reservoir,Montana,1,7778.5,
12641259,Lake Frances,Lake Frances,shapefile,771599,Lake Frances,Reservoir,Montana,1,175.1,
12617516,Martinsdale Reservoir,Martinsdale Reservoir,shapefile,773908,Martinsdale Reservoir,Reservoir,Montana,1,83.2,
12619462,Deadmans Basin Reservoir,Deadmans Basin Reservoir,shapefile,770532,Deadmans Basin Reservoir,Reservoir,Montana,1,281.4,
12729527,War Horse Lake,War Horse Lake,shapefile,778101,War Horse Lake,Reservoir,Montana,1,392.6,
12729425,Wild Horse Lake,Wild Horse Lake,shapefile,778472,Wild Horse Lake,Lake,Montana,1,554.5,
167204901,Lake Fort Peck,Lake Fort Peck,shapefile,771516,Fort Peck Lake,Reservoir,Montana,1,35227.5,
12295714,,"Bowdoin, Lake",gnis_inside,769135,Lake Bowdoin,Lake,Montana,2,1350.5,Drumbo Unit
167204918,Fresno Reservoir,Fresno Reservoir,shapefile,,,,,0,,
167204935,Nelson Reservoir,Nelson Reservoir,shapefile,806277,Mud Lake (historical),Lake,Montana,3,3807.2,Nelson Reservoir; Lone Tree Lake (historical)
4306457,Miller Lake,Miller Lake,shapefile,1033955,Miller Lake,Lake,North Dakota,1,131.0,
3101661,Medicine Lake,Medicine Lake,shapefile,774078,Medicine Lake,Reservoir,Montana,1,953.2,
167204955,,,none,,,,,0,,
167204959,Yellowstone Lake,Yellowstone Lake,shapefile,1609324,Yellowstone Lake,Lake,Wyoming,1,13151.6,
12812445,Enlargement Upper Sunshine Reservoir,Enlargement Upper Sunshine Reservoir,shapefile,1603454,Sunshine Reservoir,Reservoir,Wyoming,1,384.3,
12869789,Pilot Butte Reservoir,Pilot Butte Reservoir,shapefile,1592754,Pilot Butte Reservoir,Reservoir,Wyoming,1,154.7,
12869793,Ocean Lake,Ocean Lake,shapefile,1592355,Ocean Lake,Lake,Wyoming,1,146.7,
12898716,Ocean Lake Habitat Reservoir Number 5,Ocean Lake Habitat Reservoir Number 5,shapefile,1586105,Bull Lake,Reservoir,Wyoming,1,893.7,
12881050,Shoshone Lake,Shoshone Lake,shapefile,1594289,Shoshone Lake,Lake,Wyoming,1,240.2,
167204999,Buffalo Bill Reservoir,Buffalo Bill Reservoir,shapefile,1604367,Buffalo Bill Reservoir,Reservoir,Wyoming,1,2937.1,
167204997,,Bighorn Lake,gnis_inside,793611,Bighorn Lake,Reservoir,Wyoming,2,20448.5,Bighorn Lake
12890503,Ray Lake,Ray Lake,shapefile,1608227,Ray Reservoir,Reservoir,Wyoming,2,11.7,Ray Lake
12869679,Boysen Reservoir,Boysen Reservoir,shapefile,1585867,Boysen Reservoir,Reservoir,Wyoming,1,3663.9,
940090008,Lake De Smet,Lake De Smet,shapefile,1587390,Lake De Smet,Lake,Wyoming,2,480.3,Lake Desmet
21532130,White Lake,White Lake,shapefile,1032783,White Lake,Lake,North Dakota,1,926.8,
21528660,Powers Lake,Powers Lake,shapefile,1030793,Powers Lake,Lake,North Dakota,1,3389.7,
21531988,,,none,,,,,0,,
21532040,Cottonwood Lake,Cottonwood Lake,shapefile,1028470,Cottonwood Lake,Lake,North Dakota,1,902.5,
21541960,Lake Sakakawea,Lake Sakakawea,shapefile,1027761,Audubon Lake,Reservoir,North Dakota,1,5010.3,
21543470,Lake Sakakawea,Lake Sakakawea,shapefile,1033989,Lake Sakakawea,Reservoir,North Dakota,1,5515.8,
5451158,Belle Fourche Reservoir,Belle Fourche Reservoir,shapefile,1253838,Belle Fourche Reservoir,Reservoir,South Dakota,1,405.5,
9554371,Angostura Reservoir,Angostura Reservoir,shapefile,1261191,Angostura Reservoir,Reservoir,South Dakota,1,1115.9,
14665785,Beaver Lake,Beaver Lake,shapefile,1027863,Beaver Lake,Lake,North Dakota,1,110.6,
14665953,,,none,,,,,0,,
14680742,Kunkel Lake,Kunkel Lake,shapefile,1029782,Kunkel Lake,Lake,North Dakota,1,182.7,
14517861,Turtle Lake,Turtle Lake,shapefile,1032551,Turtle Lake,Lake,North Dakota,1,402.2,
14681338,,Long Lake,gnis_inside,1029994,Long Lake,Reservoir,North Dakota,1,4138.4,
14684284,,,none,,,,,0,,
14680588,Horsehead Lake,Horsehead Lake,shapefile,1029541,Horsehead Lake,Lake,North Dakota,1,357.5,
14685116,,,none,,,,,0,,
14682834,Salt Alkaline Lake,Salt Alkaline Lake,shapefile,1031327,Salt Alkaline Lake,Lake,North Dakota,1,476.8,
120053540,Goose Lake,Goose Lake,shapefile,1029177,Goose Lake,Lake,North Dakota,1,359.4,
14483612,Rice Lake,Rice Lake,shapefile,1030893,Rice Lake,Lake,North Dakota,1,67.4,
14746140,Kislingburg Lake,Kislingburg Lake,shapefile,1034179,Kislingbury Lake,Lake,North Dakota,1,578.3,
19244031,Swan Lake,Swan Lake,shapefile,1258465,Swan Lake,Lake,South Dakota,1,440.8,
14745528,Miller Lake,Miller Lake,shapefile,1034170,Miller Lake,Lake,North Dakota,1,442.4,
14680194,Des Moines Lake,Des Moines Lake,shapefile,,,,,0,,
14684088,Alkaline Lake,Alkaline Lake,shapefile,1027681,Alkaline Lake,Lake,North Dakota,1,287.0,
14751784,Stone Lake,Stone Lake,shapefile,1258367,Stone Lake,Lake,South Dakota,1,433.8,
14678264,Twin Lakes,Twin Lakes,shapefile,1032576,Twin Lakes,Lake,North Dakota,1,50.1,
14678348,Harriet Lake,Harriet Lake,shapefile,1029323,Harriet Lake,Lake,North Dakota,1,212.8,
14680636,Cherry Lake,Cherry Lake,shapefile,1028353,Cherry Lake,Lake,North Dakota,1,119.1,
21861936,Shadehill Reservoir,Shadehill Reservoir,shapefile,1261165,Shadehill Reservoir,Reservoir,South Dakota,1,1059.8,
16237597,Lake Tschida,Lake Tschida,shapefile,1032544,Lake Tschida,Reservoir,North Dakota,1,1455.8,
167245892,,,none,,,,,0,,
167245870,Alkali Lake,Alkali Lake,shapefile,1027682,Lake Etta,Lake,North Dakota,1,431.3,
167245879,Chase Lake,Chase Lake,shapefile,1028345,Chase Lake,Lake,North Dakota,1,823.0,
14683846,Lake George,Lake George,shapefile,1033392,Lake George,Reservoir,North Dakota,1,620.6,
16246631,Lake Ilo,Lake Ilo,shapefile,1029591,Lake Ilo,Reservoir,North Dakota,1,327.3,
14683782,,,none,,,,,0,,
14683574,Lake Isabel,Lake Isabel,shapefile,1029628,Lake Isabel,Lake,North Dakota,1,22.3,
14678246,Lake Helen,Lake Helen,shapefile,1029390,Lake Helen,Lake,North Dakota,1,104.0,
14683770,Lake Henry,Lake Henry,shapefile,1029402,Lake Henry,Lake,North Dakota,1,276.8,
14681374,Long Lake,Long Lake,shapefile,,,,,0,,
19251179,Lake Oahe,Lake Oahe,shapefile,1263604,Lake Evarts (historical),Lake,South Dakota,4,16632.5,Wilde Lake; Carlson Lake; Litzman Ponds
16100727,Whitney Reservoir,Whitney Reservoir,shapefile,835711,Whitney Lake,Lake,Nebraska,1,140.2,
11543202,,,none,,,,,0,,
11546100,Lake Sharpe,Lake Sharpe,shapefile,1261138,Lake Sharpe,Reservoir,South Dakota,1,22007.1,
11546104,,,none,,,,,0,,
11548284,White Lake,White Lake,shapefile,1258968,White Lake,Lake,South Dakota,1,212.9,
11550180,,,none,,,,,0,,
120053557,Lake Francis Case,Lake Francis Case,shapefile,,,,,0,,
20178895,Little White River Pool Reservoir,Little White River Pool Reservoir,shapefile,1260913,Little White River Pool Reservoir,Reservoir,South Dakota,1,167.3,
20178903,,,none,,,,,0,,
167245953,,"Francis Case, Lake",gnis_inside,1255140,Lake Francis Case,Reservoir,South Dakota,1,22465.4,
11550134,Lake Andes,Lake Andes,shapefile,1265607,Lake Andes,Lake,South Dakota,1,1158.1,
16031118,Trout Lake,Trout Lake,shapefile,834183,Trout Lake,Lake,Nebraska,1,130.3,
16068089,Box Butte Reservoir,Box Butte Reservoir,shapefile,1768801,Box Butte Reservoir,Reservoir,Nebraska,1,370.0,
167243085,,Alkali Lake,gnis_inside,826954,Alkali Lake,Lake,Nebraska,1,116.1,
16054764,Twin Lakes,Twin Lakes,shapefile,834239,Twin Lakes,Lake,Nebraska,1,1296.5,
16031074,Big Alkali Lake,Big Alkali Lake,shapefile,827401,Big Alkali Lake,Lake,Nebraska,1,458.8,
11591361,Clear Lake,Clear Lake,shapefile,1254397,Clear Lake,Lake,South Dakota,1,161.2,
11597215,Bitter Lake,Bitter Lake,shapefile,,,,,0,,
11591745,,,none,,,,,0,,
11591789,Cattail Lake,Cattail Lake,shapefile,1265147,Cattail Lake,Lake,South Dakota,1,778.3,
11591893,Buffalo Lakes,Buffalo Lakes,shapefile,1254127,Buffalo Lakes,Lake,South Dakota,1,667.0,
11594281,Waubay Lake,Waubay Lake,shapefile,1258844,Waubay Lake,Lake,South Dakota,1,3362.3,
11595779,Blue Dog Lake,Blue Dog Lake,shapefile,1253980,Blue Dog Lake,Lake,South Dakota,1,112.6,
11595727,Rush Lake,Rush Lake,shapefile,1265689,Rush Lake,Lake,South Dakota,1,187.9,
11596325,,,none,,,,,0,,
11592261,Piyas Lake,Piyas Lake,shapefile,1257073,Piyas Lake,Lake,South Dakota,1,328.9,
11592293,Drywood Lakes,Drywood Lakes,shapefile,1254789,Drywood Lakes,Lake,South Dakota,1,703.1,
11592379,,Opitz Lake,gnis_inside,1265312,Opitz Lake,Lake,South Dakota,1,794.1,
11595173,South Waubay Lake,South Waubay Lake,shapefile,1258223,South Waubay Lake,Lake,South Dakota,1,963.1,
11473406,Columbia Road Reservoir,Columbia Road Reservoir,shapefile,1265163,Columbia Road Reservoir,Reservoir,South Dakota,1,4287.1,
11594751,Spring Lake,Spring Lake,shapefile,1258277,Spring Lake,Lake,South Dakota,1,130.7,
11599621,,,none,,,,,0,,
11594331,Enemy Swim Lake,Enemy Swim Lake,shapefile,1265638,Enemy Swim Lake,Lake,South Dakota,1,711.0,
11591753,Stink Lakes,Stink Lakes,shapefile,1258353,Stink Lakes,Lake,South Dakota,1,146.2,
12684491,Cottonwood Lake,Cottonwood Lake,shapefile,1254487,Cottonwood Lake,Lake,South Dakota,1,490.5,
11591319,Roy Lake,Roy Lake,shapefile,1257510,Roy Lake,Lake,South Dakota,1,539.5,
11592095,,,none,,,,,0,,
11601235,Reid Lake,Reid Lake,shapefile,1257346,Reid Lake,Lake,South Dakota,1,456.3,
12694806,Lake Byron,Lake Byron,shapefile,1254184,Lake Byron,Lake,South Dakota,1,445.6,
167800943,Pickerel Lake,Pickerel Lake,shapefile,1265680,Pickerel Lake,Lake,South Dakota,1,300.0,
167800969,Twin Lakes,Twin Lakes,shapefile,1258670,Twin Lakes,Lake,South Dakota,1,492.8,
7220310,Clear Lake,Clear Lake,shapefile,1265627,Clear Lake,Lake,South Dakota,1,73.1,
9372726,Round Lake,Round Lake,shapefile,1257497,Round Lake,Lake,South Dakota,1,219.9,
9372744,Wigdale Lake,Wigdale Lake,shapefile,1258995,Wigdale Lake,Lake,South Dakota,1,67.1,
2481890,Grass Lake,Grass Lake,shapefile,1255342,Grass Lake,Lake,South Dakota,1,315.4,
2483484,Long Lake,Long Lake,shapefile,,,,,0,,
2483314,Horseshoe Lake,Horseshoe Lake,shapefile,1255669,Horseshoe Lake,Lake,South Dakota,1,135.8,
2487292,Twin Lakes,Twin Lakes,shapefile,1258669,Twin Lakes,Lake,South Dakota,1,40.6,
9374574,Lake Sinai,Lake Sinai,shapefile,1258082,Lake Sinai,Lake,South Dakota,1,438.8,
7219306,Lake Herman,Lake Herman,shapefile,1255522,Lake Herman,Lake,South Dakota,1,673.9,
2485168,Lake Marsh,Lake Marsh,shapefile,1256331,Lake Marsh,Lake,South Dakota,1,263.6,
9371574,Lake Kampeska,Lake Kampeska,shapefile,1255901,Lake Kampeska,Lake,South Dakota,1,572.1,
16009636,Lake Henry,Lake Henry,shapefile,1255515,Lake Henry,Lake,South Dakota,1,617.9,
167800861,Lake Albert,Lake Albert,shapefile,1253603,Lake Albert,Lake,South Dakota,1,1037.7,
2484610,Clear Lake,Clear Lake,shapefile,1254394,Clear Lake,Lake,South Dakota,1,64.8,
7221352,Island Lake,Island Lake,shapefile,1255792,Island Lake,Lake,South Dakota,1,92.3,
7221456,Brant Lake,Brant Lake,shapefile,1254045,Brant Lake,Lake,South Dakota,1,85.0,
9375476,Lake Tetonkaha,Lake Tetonkaha,shapefile,1257496,Round Lake,Lake,South Dakota,2,483.4,Lake Tetonkaha
9371970,Lake Poinsett,Lake Poinsett,shapefile,1257162,Lake Poinsett,Lake,South Dakota,1,1039.3,
9371886,Dry Lake,Dry Lake,shapefile,1254773,Dry Lake,Lake,South Dakota,1,459.0,
9371686,Pelican Lake,Pelican Lake,shapefile,1257003,Pelican Lake,Lake,South Dakota,1,269.3,
16012176,Bourne Slough,Bourne Slough,shapefile,1256299,Lake Madison,Lake,South Dakota,2,678.5,Bourne Slough
7221450,Bourne Slough,Bourne Slough,shapefile,,,,,0,,
11758154,Lewis and Clark Lake,Lewis and Clark Lake,shapefile,830688,Lewis and Clark Lake,Reservoir,South Dakota,1,16775.5,
2486908,Lake Badger,Lake Badger,shapefile,1253740,Lake Badger,Lake,South Dakota,1,65.4,
9375474,Lake Oakwood,Lake Oakwood,shapefile,1256831,Lake Oakwood,Lake,South Dakota,1,95.2,
2485342,Lake Norden,Lake Norden,shapefile,1256722,Lake Norden,Lake,South Dakota,1,115.8,
2485460,Lake Saint John,Lake Saint John,shapefile,1265345,Lake Saint John,Lake,South Dakota,1,137.7,
16009444,Spirit Lake,Spirit Lake,shapefile,1258236,Spirit Lake,Lake,South Dakota,1,158.4,
120052259,,Norfork Lake,gnis_inside,75807,Norfork Lake,Reservoir,Arkansas,1,6233.5,
120053569,Table Rock Lake,Table Rock Lake,shapefile,752479,Table Rock Lake,Reservoir,Missouri,1,2417.3,
167299813,Beaver Lake,Beaver Lake,shapefile,,,,,0,,
167299818,,Bull Shoals Lake,gnis_inside,83589,Bull Shoals Lake,Reservoir,Arkansas,1,20785.0,
167299819,Greers Ferry Lake,Greers Ferry Lake,shapefile,75245,Greers Ferry Lake,Reservoir,Arkansas,2,8308.5,Lake Eden
913979,Horse Creek Reservoir,Horse Creek Reservoir,shapefile,195404,Horse Creek Reservoir,Reservoir,Colorado,1,1982.4,
914045,Cheraw Lake,Cheraw Lake,shapefile,203829,Cheraw Lake,Lake,Colorado,1,136.8,
914071,Holbrook Reservoir,Holbrook Reservoir,shapefile,195500,Holbrook Reservoir,Reservoir,Colorado,1,67.9,
916247,Turquoise Lake,Turquoise Lake,shapefile,202682,Turquoise Lake,Reservoir,Colorado,1,1490.0,
916361,Twin Lakes,Twin Lakes,shapefile,201317,Twin Lakes,Reservoir,Colorado,1,856.4,
916363,,,none,,,,,0,,
975154,Lake Meredith,Lake Meredith,shapefile,195393,Lake Meredith,Lake,Colorado,1,294.6,
936750,,Trinidad Lake,gnis_inside,194692,Trinidad Lake,Reservoir,Colorado,1,336.4,
1594373,,Neeskah Reservoir,gnis_inside,203801,Neeskah Reservoir,Reservoir,Colorado,1,740.5,
1594377,,,none,,,,,0,,
975120,Lake Henry,Lake Henry,shapefile,195337,Lake Henry,Reservoir,Colorado,1,202.5,
1593551,,Adobe Creek Reservoir,gnis_inside,195347,Adobe Creek Reservoir,Reservoir,Colorado,1,696.0,
20079044,El Dorado Lake,El Dorado Lake,shapefile,479839,El Dorado Lake,Reservoir,Kansas,1,5373.8,
21160241,Cheney Reservoir,Cheney Reservoir,shapefile,473801,Cheney Reservoir,Reservoir,Kansas,1,2332.7,
21134781,Timber Creek Lake,Timber Creek Lake,shapefile,481091,Timber Creek Lake,Reservoir,Kansas,1,635.8,
253350,Lake Hefner,Lake Hefner,shapefile,1093649,Lake Hefner,Reservoir,Oklahoma,1,439.1,
491604,Lake Carl Blackwell,Lake Carl Blackwell,shapefile,1090964,Lake Carl Blackwell,Reservoir,Oklahoma,1,409.3,
491560,Lake McMurtry,Lake McMurtry,shapefile,1095277,Lake McMurtry,Reservoir,Oklahoma,1,518.9,
20972864,,Longbranch Site 7a Reservoir,gnis_near,1757446,Longbranch Site 7a Reservoir,Reservoir,Oklahoma,1,296.0,
21038107,,Kaw Lake,gnis_inside,1754455,Kaw Lake,Reservoir,Oklahoma,1,2166.3,
21000069,Great Salt Plains Reservoir,Great Salt Plains Reservoir,shapefile,1751423,Great Salt Plains Reservoir,Reservoir,Oklahoma,1,73.2,
21772239,,,none,,,,,0,,
20953830,Toronto Lake,Toronto Lake,shapefile,474677,Toronto Lake,Reservoir,Kansas,1,3040.0,
167297265,,"O the Cherokees, Lake",gnis_inside,1758016,Lake O the Cherokees,Reservoir,Oklahoma,1,654.6,
167297255,,John Redmond Reservoir,gnis_inside,477467,John Redmond Reservoir,Reservoir,Kansas,1,526.2,
20873572,Lake Parsons,Lake Parsons,shapefile,469692,Lake Parsons,Reservoir,Kansas,1,159.8,
20943110,Elk City Lake,Elk City Lake,shapefile,479838,Elk City Lake,Reservoir,Kansas,1,441.2,
21770435,,"Eucha, Lake",gnis_inside,1092645,Lake Eucha,Reservoir,Oklahoma,1,2137.2,
21783714,Copan Lake,Copan Lake,shapefile,469260,Copan Lake,Reservoir,Oklahoma,1,728.4,
20917521,Marion Reservoir,Marion Reservoir,shapefile,,,,,0,,
21514748,Fall River Lake,Fall River Lake,shapefile,474647,Fall River Lake,Reservoir,Kansas,1,1498.3,
20927390,Council Grove Lake,Council Grove Lake,shapefile,476905,Council Grove Lake,Reservoir,Kansas,1,1712.3,
21784832,Hulah Restocking Pond,Hulah Restocking Pond,shapefile,1753853,Hulah Restocking Pond,Reservoir,Oklahoma,1,6258.2,
847048,Lake Yahola,Lake Yahola,shapefile,1751841,Lake Yahola,Reservoir,Oklahoma,1,47.7,
167299912,,Grand Lake O' The Cherokees,gnis_inside,1102836,Grand Lake O' The Cherokees,Reservoir,Oklahoma,1,9711.9,
167299916,Spavinaw Lake,Spavinaw Lake,shapefile,1098347,Spavinaw Lake,Reservoir,Oklahoma,1,761.0,
167299918,,Fort Gibson Lake,gnis_inside,1752226,Fort Gibson Lake,Reservoir,Oklahoma,1,3895.2,
167299904,Oologah Lake,Oologah Lake,shapefile,1096287,Oologah Lake,Reservoir,Oklahoma,1,3835.3,
941070128,Skiatook Lake,Skiatook Lake,shapefile,1100124,Skiatook Lake,Reservoir,Oklahoma,4,1062.3,Oknoname 113067 Reservoir; Lily Pad Lake; Oknoname 113003 Reservoir
20044192,Lake Isabel,Lake Isabel,shapefile,890354,Lake Isabel,Reservoir,New Mexico,1,107.2,
20052547,Conchas Lake,Conchas Lake,shapefile,897344,Conchas Lake,Reservoir,New Mexico,1,5367.8,
20057974,,Eagle Nest Lake,gnis_inside,924133,Eagle Nest Lake,Reservoir,New Mexico,1,308.8,
510415,Lake McAlester,Lake McAlester,shapefile,1095205,Lake McAlester,Reservoir,Oklahoma,1,565.3,
481656,Lake Thunderbird,Lake Thunderbird,shapefile,1100127,Lake Thunderbird,Reservoir,Oklahoma,1,2812.1,
513979,,Oknoname 131007 Reservoir,gnis_inside,1751433,Oknoname 131007 Reservoir,Reservoir,Oklahoma,1,9080.4,
481582,Stanley Draper Lake,Stanley Draper Lake,shapefile,1098489,Stanley Draper Lake,Reservoir,Oklahoma,1,773.8,
19980072,,"Meredith, Lake",gnis_inside,1374882,Lake Meredith,Reservoir,Texas,1,1855.9,
6027864,,"Konawa, Lake",gnis_inside,1763755,Lake Konawa,Reservoir,Oklahoma,1,1118.9,
167801019,,Eufaula Lake,gnis_inside,1100123,Eufaula Lake,Reservoir,Oklahoma,1,3188.0,
13811164,,Fort Supply Reservoir,gnis_inside,1751421,Fort Supply Reservoir,Reservoir,Oklahoma,1,315.2,
167300171,Ramsey Lake,Ramsey Lake,shapefile,1096356,Lake Overholser,Reservoir,Oklahoma,1,132.4,
389774,Canton Lake,Canton Lake,shapefile,1751417,Canton Lake,Reservoir,Oklahoma,1,1352.0,
167297531,,,none,,,,,0,,
534887,,Salt Creek Site S-1 Reservoir,gnis_inside,1751859,Salt Creek Site S-1 Reservoir,Reservoir,Oklahoma,1,494.1,
21117203,,Optima Lake,gnis_inside,1754457,Optima Lake,Reservoir,Oklahoma,2,1135.7,Optima Lake
167579923,,Warner Lake,gnis_near,1757670,Warner Lake,Reservoir,Oklahoma,1,140.3,
368347,Shell Lake,Shell Lake,shapefile,1097980,Shell Lake,Reservoir,Oklahoma,1,339.5,
381408,,Webbers Falls Lock and Dam 16,gnis_inside,1751393,Webbers Falls Lock and Dam 16,Reservoir,Oklahoma,3,5929.5,Webbers Falls Reservoir; Star Lake
402142,Tenkiller Ferry Lake,Tenkiller Ferry Lake,shapefile,,,,,0,,
7767793,,,none,,,,,0,,
7801259,Blue Mountain Lake,Blue Mountain Lake,shapefile,74690,Blue Mountain Lake,Reservoir,Arkansas,1,2378.4,
7767759,,"Dardanelle, Lake",gnis_inside,74782,Lake Dardanelle,Reservoir,Arkansas,1,1149.4,
7827790,Nimrod Lake,Nimrod Lake,shapefile,75802,Nimrod Lake,Reservoir,Arkansas,1,5766.2,
7826252,,Harris Brake,gnis_inside,77127,Harris Brake,Reservoir,Arkansas,1,353.4,
22850387,,"Pine Bluff, Lake",gnis_inside,80487,Lake Pine Bluff,Reservoir,Arkansas,1,58.6,
22845341,Lake Maumelle,Lake Maumelle,shapefile,75785,Lake Maumelle,Reservoir,Arkansas,1,1412.3,
6043008,Wister Lake,Wister Lake,shapefile,1101914,Wister Lake,Reservoir,Oklahoma,1,953.3,
399680,,Tenkiller Ferry Lake,gnis_inside,1098801,Tenkiller Ferry Lake,Reservoir,Oklahoma,1,5442.7,
167801039,Greens Lake (historical),Greens Lake (historical),shapefile,75680,Lake Conway,Reservoir,Arkansas,5,294.7,Adams Lake (historical); Gold Lake (historical); Greens Lake (historical)
20971700,,Keystone Lake,gnis_inside,1101491,Keystone Lake,Reservoir,Oklahoma,3,10582.4,Mannford Water Supply Lake; Mannford Reservoir
167801029,,Robert S Kerr Reservoir,gnis_inside,1097254,Robert S Kerr Reservoir,Reservoir,Oklahoma,1,4774.5,
13756271,Lake Altus,Lake Altus,shapefile,1089602,Lake Altus,Reservoir,Oklahoma,1,564.0,
167300241,Tom Steed Reservoir,Tom Steed Reservoir,shapefile,1101912,Tom Steed Reservoir,Reservoir,Oklahoma,1,1561.4,
681831,Fort Cobb Reservoir,Fort Cobb Reservoir,shapefile,1092954,Fort Cobb Reservoir,Reservoir,Oklahoma,2,678.3,Fort Cobb Reservoir
681919,Lake Chickasha,Lake Chickasha,shapefile,1091278,Lake Chickasha,Reservoir,Oklahoma,1,1396.9,
3140356,Foss Reservoir,Foss Reservoir,shapefile,1089491,Foss Reservoir,Reservoir,Oklahoma,1,3537.6,
167300279,,Spring Creek Pond,gnis_near,1755922,Spring Creek Pond,Reservoir,Oklahoma,1,258.6,
167300249,North Fork Buffalo Creek Reservoir,North Fork Buffalo Creek Reservoir,shapefile,1364047,North Fork Buffalo Creek Reservoir,Reservoir,Texas,1,575.2,
13659945,Lake Kickapoo,Lake Kickapoo,shapefile,1374367,Lake Kickapoo,Reservoir,Texas,1,1110.4,
13732800,Lake Kemp,Lake Kemp,shapefile,1360561,Lake Kemp,Reservoir,Texas,1,3325.6,
3133527,Lake Nocona,Lake Nocona,shapefile,1363948,Lake Nocona,Reservoir,Texas,1,283.4,
672210,Lake Ellsworth,Lake Ellsworth,shapefile,1092549,Lake Ellsworth,Reservoir,Oklahoma,1,1200.3,
672260,Lake Lawtonka,Lake Lawtonka,shapefile,1094541,Lake Lawtonka,Reservoir,Oklahoma,1,386.0,
13733582,Lake Wichita,Lake Wichita,shapefile,1371486,Lake Wichita,Reservoir,Texas,1,327.1,
8357843,,Waurika Lake,gnis_inside,1101913,Waurika Lake,Reservoir,Oklahoma,1,820.0,
13659779,Lake Arrowhead,Lake Arrowhead,shapefile,1351279,Lake Arrowhead,Reservoir,Texas,1,1514.3,
13729077,Santa Rosa Lake,Santa Rosa Lake,shapefile,,,,,0,,
167300255,,Cedar Bayou,gnis_inside,1354031,Cedar Bayou,Lake,Texas,2,1700.6,Lake Texoma
